model,dataset,seed,epochs,train_time,eval_time,inference_time,mrr,hits@1,hits@3,hits@5,hits@10,gpu_mem_avg_MB,gpu_mem_peak_MB,gpu_util_avg_%,gpu_util_peak_%,gpu_power_avg_W,gpu_power_peak_W,gpu_energy_Wh
ConvKB,YAGO3-10,2,50,2422.6142489910126,2654.1567990779877,0.00013686306714796244,0.08307930082082748,0.043054997992773986,0.08731433159373746,0.11561621838619028,0.15947410678442392,10626.890733233431,18941.1875,88.40704205783697,100,251.94731762697734,291.597,352.6072695555556
ConvKB,WN18RR,2,50,118.56439709663391,512.616466999054,0.00013780192900117788,0.058623045682907104,0.03642270861833105,0.06378248974008208,0.07780437756497947,0.09952120383036936,18216.394733157304,22107.1875,89.91806689070252,100,267.06020115218433,291.68,46.357199916666666
ConvE,YAGO3-10,2,50,5688.618264198303,23.15178346633911,0.0002514728143458288,0.035993460565805435,0.033520674427940586,0.0367322360497792,0.03793657165796869,0.039241268566840626,1544.9714439750217,22311.1875,73.84723667730952,100,182.5716232778846,367.456,287.49452088888887
DistMult,FB15k-237,2,50,279.7007360458374,2.085814952850342,8.998695415193956e-05,0.19189642369747162,0.12420491241804482,0.20312652901458067,0.2513455328310011,0.3285057246305901,1005.8642895878525,22187.1875,14.160882140274765,100,82.46626283441793,324.779,6.336157861111111
RotatE,WN18RR,2,50,120.84206533432007,1.2440786361694336,0.00012337120037102912,0.4262595474720001,0.4110807113543092,0.43091655266757867,0.4427154582763338,0.45502735978112174,1218.0580096073518,3871.1875,61.886382623224726,100,176.58765497076024,274.987,5.871539527777778
TransE,YAGO3-10,2,50,2066.3371686935425,5.028947830200195,0.0001009449247601328,0.05342921242117882,0.0009032517061421116,0.0718586912886391,0.09725010036130068,0.1371938980329185,1383.4431464174454,22015.1875,77.80135319314641,100,204.8380967679128,323.646,116.8942738888889
RotatE,YAGO3-10,2,50,3462.1712367534637,7.420351266860962,0.00012215080329664544,0.15485672652721405,0.09293456443195504,0.1653954235246889,0.2095543958249699,0.27739863508631074,1854.7018504531723,22419.1875,83.76923076923077,100,215.10833726469903,322.1,205.6913722777778
TransE,Nations,2,50,6.382030248641968,0.02278304100036621,0.00010118350868497915,0.37334683537483215,0.004975124378109453,0.681592039800995,0.8532338308457711,0.972636815920398,895.1875,895.1875,4.4423076923076925,99,70.03325,80.675,0.1011591388888889
ConvKB,WN18RR,2,50,198.33524084091187,513.0631639957428,0.00043112615399857636,0.0481950007379055,0.027359781121751026,0.052667578659370724,0.06583447332421341,0.08635430916552668,16341.977753633513,22107.1875,80.16015958962667,100,242.57364377315474,291.463,47.28838422222222
ConvE,WN18RR,2,50,535.3566737174988,4.479538202285767,0.00072024049710039,0.10563816875219345,0.059165526675786596,0.11935704514363885,0.1537277701778386,0.1997264021887825,1117.5802560837578,3879.1875,29.330315034899076,100,101.1862522165629,381.05,14.899675638888889
ConvE,Nations,2,50,17.61800718307495,0.05889773368835449,0.0007143707074855097,0.7928610444068909,0.6691542288557214,0.9054726368159204,0.9626865671641791,0.9950248756218906,956.1875,957.1875,8.784313725490197,29,73.40640196078431,75.53,0.20798480555555557
RotatE,FB15k-237,2,50,510.5181589126587,4.597149848937988,0.0003761382999445626,0.23937831819057465,0.157745376259908,0.26108229768079066,0.3205059203444564,0.40571484489676096,1076.196583728278,23331.1875,11.44826224328594,100,84.32845201421802,321.398,11.862202250000001
ComplEx,DBpedia50,2,50,95.34648895263672,0.9543676376342773,0.00011679348947040222,0.0029805852100253105,0.0019093078758949881,0.002863961813842482,0.0031026252983293555,0.003579952267303103,1095.9730579868708,2753.1875,17.02954048140044,100,89.30973851203501,116.239,2.267475027777778
ComplEx,DBpedia50,2,50,90.1682755947113,0.9577984809875488,0.00034125836472736055,0.0029805852100253105,0.0019093078758949881,0.002863961813842482,0.0031026252983293555,0.003579952267303103,1096.9968023255815,2753.1875,17.519767441860466,58,90.54338604651163,115.135,2.162980888888889
DistMult,YAGO3-10,2,50,2201.866311073303,4.93501091003418,8.878058730353557e-05,0.08032138645648956,0.044961862705740666,0.07988759534323565,0.10236852669610598,0.14150943396226415,1381.3066944101931,22013.1875,74.05904918481984,100,201.56770543910125,327.251,122.60355683333334
TransE,DBpedia50,2,50,32.79212141036987,0.31035590171813965,0.00010065788087526198,0.14235182106494904,0.037231503579952266,0.21575178997613365,0.256563245823389,0.2985680190930788,981.2201797385621,2009.1875,18.61437908496732,100,92.43790522875817,107.774,0.7857221944444445
ConvKB,YAGO3-10,2,50,2418.8542671203613,2654.102017879486,0.00013797692203051544,0.07595314830541611,0.03522681653954235,0.07858289843436371,0.10738659173022883,0.15566037735849056,10635.487813778449,18941.1875,88.42252849823251,100,252.2634384954522,291.522,352.8464772777778
TransE,WN18RR,2,50,78.32690930366516,0.5987598896026611,0.00010138062031483519,0.12779785692691803,0.0010259917920656635,0.2332421340629275,0.28761969904240764,0.33618331053351574,1033.5911939313985,3709.1875,33.69788918205805,100,119.79688258575197,176.451,2.5223899166666666
TransE,Nations,2,50,6.710972309112549,0.023052453994750977,0.0001016326007706609,0.37334683537483215,0.004975124378109453,0.681592039800995,0.8532338308457711,0.972636815920398,895.1875,895.1875,2.5961538461538463,25,72.38128846153846,167.508,0.10455075
ConvKB,FB15k-237,2,50,340.9647514820099,1282.0614604949951,0.00013920353880119844,0.09936469048261642,0.01573050200606713,0.1306879342401409,0.1812065759859086,0.25511302475780406,15288.24038013422,19773.1875,87.21674019760144,100,256.7561535450196,290.509,114.77713275
ConvKB,DBpedia50,2,50,46.5139946937561,222.92447757720947,0.00013746353386410095,0.07180207967758179,0.04486873508353222,0.07899761336515514,0.0964200477326969,0.11861575178997613,18017.090798350826,21591.1875,89.12818590704647,100,267.06768778110944,292.968,19.792683083333333
ConvE,YAGO3-10,2,50,6226.274183034897,23.152352571487427,0.00025115455233460927,0.01964237540960312,0.005519871537535127,0.03311922922521076,0.03311922922521076,0.033821758329987954,1541.3918054099815,22311.1875,67.54054664194146,100,173.3882869628316,366.25,298.685406
ComplEx,WN18RR,2,50,153.12248039245605,0.9193334579467773,0.00011424213442722114,0.0031666657887399197,0.0,0.0001709986320109439,0.0011969904240766074,0.003419972640218878,1215.0414176626825,4631.1875,52.94887118193891,100,158.60358366533865,197.837,6.634916583333333
DistMult,Nations,2,50,6.951362371444702,0.02272939682006836,8.950590512794048e-05,0.6369099020957947,0.48258706467661694,0.7238805970149254,0.8383084577114428,0.9751243781094527,895.1875,895.1875,3.0384615384615383,34,69.60307692307693,117.665,0.10053777777777778
DistMult,WN18RR,2,50,160.70257902145386,1.5207481384277344,0.00026218043531962604,0.39639031887054443,0.37123803009575923,0.41381668946648426,0.42544459644322846,0.4374145006839945,1032.2874363462763,3709.1875,17.191597708465945,42,93.36356588160407,157.723,4.074282277777778
RotatE,FB15k-237,2,50,505.0703911781311,4.588125944137573,0.0003724869768361177,0.23937831819057465,0.157745376259908,0.26108229768079066,0.3205059203444564,0.40571484489676096,1077.1319777311764,23331.1875,11.570001997203914,100,84.60798901537846,321.539,11.767561138888889
TransE,FB15k-237,2,50,406.58493089675903,2.1291067600250244,9.981898430704616e-05,0.1293647587299347,0.06742342694979939,0.13800273999412857,0.1788090811233976,0.24968196496721792,979.3195707699975,22221.1875,8.876152504360828,100,77.32812908048841,322.086,8.619938388888889
ComplEx,FB15k-237,2,50,384.2684350013733,2.2008626461029053,0.00011610488150035849,0.036662328988313675,0.017638712202759567,0.03574224483804678,0.04914864468147568,0.07099520501027498,1045.189070269563,23523.1875,20.95707929861293,100,92.43362025647737,309.82,9.81080175
DistMult,DBpedia50,2,50,37.50448536872864,0.2868325710296631,8.932963449303461e-05,0.35509228706359863,0.3241050119331742,0.3742243436754177,0.3902147971360382,0.40692124105011934,979.4886363636364,2009.1875,18.244318181818183,100,90.68164204545454,105.767,0.8866649444444445
ConvE,FB15k-237,2,50,849.1665134429932,10.104975938796997,0.00024820344162789014,0.015505851246416569,0.008733731284861532,0.013504256776592621,0.014972110774048341,0.027938154418240532,1158.765395355673,23517.1875,42.152851263962376,100,119.13756319811876,357.957,28.14624930555556
