model,dataset,seed,epochs,train_time,eval_time,inference_time,mrr,hits@1,hits@3,hits@5,hits@10,gpu_mem_avg_MB,gpu_mem_peak_MB,gpu_util_avg_%,gpu_util_peak_%,gpu_power_avg_W,gpu_power_peak_W,gpu_energy_Wh
ConvE,WN18RR,2,50,285.17359614372253,4.056518077850342,0.0002476399603252657,0.10619651526212692,0.060191518467852256,0.11833105335157319,0.15509575923392613,0.19887140902872777,1149.8618859649123,3871.1875,52.774385964912284,100,145.55145192982457,381.486,11.522823277777778
DistMult,Nations,2,50,6.519454479217529,0.022761106491088867,8.886305161228227e-05,0.6369099020957947,0.48258706467661694,0.7238805970149254,0.8383084577114428,0.9751243781094527,855.1875,855.1875,3.25,27,68.65305769230768,89.57,0.09916552777777778
DistMult,DBpedia50,2,50,35.33137083053589,0.2839951515197754,8.89767637045116e-05,0.35509228706359863,0.3241050119331742,0.3742243436754177,0.3902147971360382,0.40692124105011934,956.4360207100592,1989.1875,18.526627218934912,24,91.16165384615384,95.669,0.8559066388888888
ComplEx,Nations,2,50,7.15538477897644,0.023194074630737305,0.00011634274353435383,0.3860207796096802,0.17661691542288557,0.4701492537313433,0.6840796019900498,0.9427860696517413,857.1490384615385,857.1875,4.365384615384615,11,73.12455769230769,112.296,0.10562436111111112
DistMult,WN18RR,2,50,86.81616401672363,0.5771052837371826,8.985734221088495e-05,0.39639031887054443,0.37123803009575923,0.41381668946648426,0.42544459644322846,0.4374145006839945,1024.077942890443,3669.1875,31.834498834498834,92,115.57689044289043,172.834,2.7545825555555554
ComplEx,YAGO3-10,2,50,3830.8220467567444,5.584482669830322,0.00011296940960710856,0.10162589699029922,0.0725612203934163,0.10688478522681653,0.12515054195102368,0.15847049377759936,1803.7447246441516,24293.1875,77.76858028257787,100,203.4657562634592,308.234,215.21025186111112
ConvKB,DBpedia50,2,50,46.16118359565735,222.87454462051392,0.0001370102015984087,0.06706313788890839,0.040811455847255367,0.07040572792362769,0.09212410501193317,0.12052505966587113,17995.769427259092,21571.1875,89.17510311211099,100,267.59443719535057,293.344,19.82428788888889
RotatE,DBpedia50,2,50,37.456154108047485,0.5145771503448486,0.00011970518925949612,0.26274850964546204,0.2389021479713604,0.2737470167064439,0.28305489260143196,0.3026252983293556,1057.0041666666666,2419.1875,36.108333333333334,100,136.10105277777777,191.394,1.361010527777778
DistMult,Nations,2,50,6.657179117202759,0.022924423217773438,8.963697603834209e-05,0.6369099020957947,0.48258706467661694,0.7238805970149254,0.8383084577114428,0.9751243781094527,855.1875,855.1875,3.0384615384615383,14,73.38988461538462,169.38,0.10600761111111112
ConvKB,Nations,2,50,7.179392576217651,0.036084651947021484,0.00013551294377342385,0.5953340530395508,0.4129353233830846,0.7089552238805971,0.8582089552238806,0.9825870646766169,1057.8798076923076,1109.1875,10.057692307692308,17,77.35275,79.404,0.11173175
RotatE,Nations,2,50,6.411636590957642,0.023168087005615234,0.0001198410320637831,0.4997142255306244,0.27611940298507465,0.6592039800995025,0.7910447761194029,0.9626865671641791,857.0721153846154,857.1875,3.173076923076923,17,66.4251153846154,77.235,0.0959473888888889
ConvKB,FB15k-237,2,50,344.22167897224426,1282.1832194328308,0.0001354103739158213,0.11207757145166397,0.029161366082786966,0.1438986202172424,0.19312065759859087,0.2643360407084842,15255.978451348,19805.1875,86.80731329408118,100,256.02346135729783,290.697,114.74829302777779
DistMult,YAGO3-10,2,50,2177.338145494461,5.039990425109863,8.823128625756523e-05,0.08032138645648956,0.044961862705740666,0.07988759534323565,0.10236852669610598,0.14150943396226415,1341.628002586844,21973.1875,74.85328898743533,100,203.3996158074649,327.75,122.31096897222223
ConvE,YAGO3-10,2,50,5691.363854169846,23.24852752685547,0.00024748862609237323,0.013109852559864521,0.00572059413890004,0.00602167804094741,0.033821758329987954,0.03492573263749498,1544.8524975315609,22291.1875,73.81333309824389,100,182.91988955497567,368.532,288.1801237777778
ConvE,Nations,2,50,10.061983346939087,0.0244290828704834,0.0002470558546298179,0.7873677611351013,0.6691542288557214,0.8855721393034826,0.9502487562189055,0.9950248756218906,954.5082547169811,957.1875,19.32075471698113,100,81.43624528301886,92.849,0.11989225
ConvE,FB15k-237,2,50,840.5423645973206,10.117235898971558,0.00024528328921893407,0.009780357591807842,0.003547313827184656,0.0056757021234954495,0.009834621782953322,0.024880125256874448,1148.3768175074183,23525.1875,42.29115727002967,100,119.77783382789318,358.579,28.03134027777778
ConvE,FB15k-237,2,50,839.7972137928009,10.124303102493286,0.00024562669580371975,0.015880992636084557,0.010617477248263039,0.011547118113318329,0.017149427536940993,0.02282512966043644,1148.7771764985728,23525.1875,42.36322549952426,100,119.66091876784016,358.057,27.947472361111114
DistMult,YAGO3-10,2,50,2180.4113948345184,5.033187627792358,8.777573137177324e-05,0.08032138645648956,0.044961862705740666,0.07988759534323565,0.10236852669610598,0.14150943396226415,1341.6178248431156,21973.1875,74.66611295681064,100,202.91949363233664,326.65,122.15753516666668
TransE,YAGO3-10,2,50,2059.648267030716,5.105623006820679,9.95781920575105e-05,0.05342921242117882,0.0009032517061421116,0.0718586912886391,0.09725010036130068,0.1371938980329185,1343.526903407704,21975.1875,77.97944637016062,100,205.28072264804962,324.318,116.79902894444444
TransE,WN18RR,2,50,78.50724649429321,0.5952281951904297,9.937044940175419e-05,0.12779785692691803,0.0010259917920656635,0.2332421340629275,0.28761969904240764,0.33618331053351574,1025.2032894736842,3669.1875,33.48552631578947,100,118.79778552631578,171.166,2.50795325
RotatE,FB15k-237,2,50,258.2611503601074,3.290538787841797,0.00012040580237800682,0.23937831819057465,0.157745376259908,0.26108229768079066,0.3205059203444564,0.40571484489676096,1141.3973283931357,23315.1875,23.3213728549142,100,99.7553748049922,321.933,7.104799472222223
ComplEx,DBpedia50,2,50,50.02653956413269,0.41932225227355957,0.00011511350490668509,0.0029805852100253105,0.0019093078758949881,0.002863961813842482,0.0031026252983293555,0.003579952267303103,1055.8759531590415,2713.1875,32.311546840958606,100,108.84735947712419,138.786,1.3878038333333336
ConvKB,WN18RR,2,50,117.13329339027405,512.7825746536255,0.00013644455597008466,0.04632271081209183,0.025136798905608757,0.04958960328317374,0.06634746922024624,0.08823529411764706,18217.319083159917,22099.1875,90.0648311189371,100,266.9312130622699,291.149,46.31998022222222
TransE,YAGO3-10,2,50,2059.781226873398,5.1290435791015625,0.00010103542568548671,0.05342921242117882,0.0009032517061421116,0.0718586912886391,0.09725010036130068,0.1371938980329185,1343.5395164046479,21975.1875,77.91895322722391,100,205.17733678351726,322.873,116.73450588888889
DistMult,DBpedia50,2,50,37.1908392906189,0.283031702041626,8.836968319583906e-05,0.35509228706359863,0.3241050119331742,0.3742243436754177,0.3902147971360382,0.40692124105011934,959.3117937853108,1989.1875,18.1045197740113,93,91.25396610169491,109.121,0.8973306666666667
RotatE,YAGO3-10,2,50,3416.8102910518646,7.557342767715454,0.00011978645119943183,0.15485672652721405,0.09293456443195504,0.1653954235246889,0.2095543958249699,0.27739863508631074,1815.484548350549,22379.1875,84.73043759748094,100,216.71113772402225,322.682,204.55725475
RotatE,WN18RR,2,50,125.41679310798645,1.2389962673187256,0.00012208221298062768,0.4262595474720001,0.4110807113543092,0.43091655266757867,0.4427154582763338,0.45502735978112174,1178.085956539399,3831.1875,59.56295694557271,100,174.58880828594639,276.72,5.9699673055555555
ConvE,DBpedia50,2,50,139.15389752388,1.7629454135894775,0.00024814735964687456,0.18398234248161316,0.12840095465393794,0.21813842482100237,0.24558472553699284,0.28615751789976135,1048.8403081692195,2401.1875,35.13129102844639,100,104.52418526622903,384.017,3.980629388888889
RotatE,DBpedia50,2,50,46.567840337753296,0.5150766372680664,0.00011911493479352008,0.26274850964546204,0.2389021479713604,0.2737470167064439,0.28305489260143196,0.3026252983293556,1055.3095043572985,2419.1875,29.206971677559913,100,111.31954248366013,168.468,1.4193241666666667
ConvKB,YAGO3-10,2,50,2429.855648994446,2653.743758201599,0.00013576659128303176,0.08034174889326096,0.04365716579686873,0.08370132476916901,0.1078883982336411,0.15194700923323967,10623.108038987417,18995.1875,88.27411076984049,100,251.01907329832557,290.748,351.8799315
ConvE,YAGO3-10,2,50,5765.1974222660065,27.88970971107483,0.0007454052306517259,0.03419605642557144,0.03291850662384584,0.03402248093135287,0.03412284223203533,0.0367322360497792,1544.3997593101528,22291.1875,72.72560922579186,100,181.0178380963977,367.996,289.0804591666667
ConvKB,Nations,2,50,12.666664361953735,0.068511962890625,0.00041714673908195684,0.5938246250152588,0.4079601990049751,0.7114427860696517,0.8582089552238806,0.9850746268656716,1057.8798076923076,1109.1875,8.423076923076923,85,73.37682692307692,85.227,0.10598875
ConvKB,WN18RR,2,50,216.13437628746033,513.2198414802551,0.00042675502844175217,0.02738501876592636,0.013337893296853625,0.02787277701778386,0.03744870041039672,0.05232558139534884,15961.467577799389,22099.1875,78.23701028063351,100,237.77725048624617,291.557,47.54224025
ConvE,WN18RR,2,50,536.9052102565765,4.486194610595703,0.0007399265621260073,0.1039983257651329,0.05933652530779754,0.11542407660738714,0.14859781121751026,0.19339945280437756,1140.507402090002,3871.1875,29.23536057239691,100,100.97709000188287,380.723,14.896925694444445
ConvE,DBpedia50,2,50,200.3397934436798,1.9452142715454102,0.0007377129537108974,0.18283982574939728,0.1276849642004773,0.21312649164677805,0.24606205250596658,0.28114558472553697,1045.9858623336745,2401.1875,24.531729785056296,100,92.47511617195497,382.638,5.019343805555556
ComplEx,FB15k-237,2,50,719.7441561222076,3.61824107170105,0.00036165136112094694,0.036662328988313675,0.017638712202759567,0.03574224483804678,0.04914864468147568,0.07099520501027498,1011.3701086956522,23527.1875,11.116830294530155,100,81.06413366058906,305.851,16.055202027777778
TransE,DBpedia50,2,50,65.41701149940491,0.8628027439117432,0.0003317773960050649,0.14235182106494904,0.037231503579952266,0.21575178997613365,0.256563245823389,0.2985680190930788,960.4795065252855,1989.1875,9.959216965742252,100,79.71174551386623,99.761,1.357313888888889
