model,dataset,seed,epochs,train_time,eval_time,inference_time,mrr,hits@1,hits@3,hits@5,hits@10,gpu_mem_avg_MB,gpu_mem_peak_MB,gpu_util_avg_%,gpu_util_peak_%,gpu_power_avg_W,gpu_power_peak_W,gpu_energy_Wh
ConvKB,DBpedia50,2,50,45.89148449897766,222.69739937782288,0.00013162208529887167,0.06462108343839645,0.03818615751789976,0.06873508353221958,0.08711217183770883,0.11575178997613365,18013.505937852045,21571.1875,89.18738265114533,100,260.8483154337214,288.741,19.295529555555557
DistMult,WN18RR,2,50,90.68738436698914,0.5667517185211182,8.747074052324536e-05,0.39639031887054443,0.37123803009575923,0.41381668946648426,0.42544459644322846,0.4374145006839945,1041.012878346915,3689.1875,30.0267753201397,100,108.3246111757858,167.936,2.5847455833333335
DistMult,Nations,2,50,6.551237344741821,0.02277398109436035,8.829094617817533e-05,0.6369099020957947,0.48258706467661694,0.7238805970149254,0.8383084577114428,0.9751243781094527,875.1875,875.1875,3.4615384615384617,25,63.93401923076923,156.41,0.09234913888888889
ConvKB,WN18RR,2,50,117.07919526100159,512.4163775444031,0.0001344261745120897,0.050210192799568176,0.029069767441860465,0.0560875512995896,0.06822845417236661,0.08909028727770178,18235.456878603458,22119.1875,90.00992953235105,100,260.7370357142857,286.089,45.22339030555556
TransE,Nations,2,50,6.706267356872559,0.022748708724975586,0.00010089963137065594,0.37334683537483215,0.004975124378109453,0.681592039800995,0.8532338308457711,0.972636815920398,875.1875,875.1875,7.403846153846154,100,64.78030769230769,120.422,0.09357155555555555
ComplEx,FB15k-237,2,50,383.21709537506104,2.1729586124420166,0.00011140646200438619,0.036662328988313675,0.017638712202759567,0.03574224483804678,0.04914864468147568,0.07099520501027498,1025.8179977613906,23523.1875,20.351856728996577,100,83.90333868843824,302.377,8.849471583333333
TransE,YAGO3-10,2,50,2061.8808228969574,5.163614988327026,9.976930460929631e-05,0.05342921242117882,0.0009032517061421116,0.0718586912886391,0.09725010036130068,0.1371938980329185,1362.5708097595473,21995.1875,77.74072087011656,100,196.52128898210017,315.513,111.924333
DistMult,YAGO3-10,2,50,2181.6108322143555,5.066320896148682,8.750039974204368e-05,0.08032138645648956,0.044961862705740666,0.07988759534323565,0.10236852669610598,0.14150943396226415,1361.551320763415,21993.1875,74.56610732067122,100,193.25669587866494,319.17,116.44789575000001
RotatE,Nations,2,50,6.484129428863525,0.022820711135864258,0.00011998381169132926,0.4997142255306244,0.27611940298507465,0.6592039800995025,0.7910447761194029,0.9626865671641791,877.0721153846154,877.1875,5.8076923076923075,100,61.013,68.182,0.0881298888888889
RotatE,WN18RR,2,50,119.90324187278748,1.2403008937835693,0.0001222859468010398,0.4262595474720001,0.4110807113543092,0.43091655266757867,0.4427154582763338,0.45502735978112174,1198.65279562982,3851.1875,61.75835475578406,100,168.39967437874893,280.816,5.458956111111112
ConvE,DBpedia50,2,50,138.48052525520325,1.71687912940979,0.00024577374514503527,0.18666402995586395,0.1276849642004773,0.22147971360381863,0.25250596658711216,0.29307875894988067,1029.2682635829663,2401.1875,34.327459618208515,100,97.43105359765052,398.231,3.686141527777778
